,stat,precision,recall,f1-score,support,model_accuracy,model
2,accuracy,0.33640552995391704,0.33640552995391704,0.33640552995391704,0.33640552995391704,0.33640552995391704,sp_055_thresh_merge_85
3,macro avg,0.5007895775759968,0.5030165912518854,0.2908496732026144,217.0,0.33640552995391704,sp_055_thresh_merge_85
4,weighted avg,0.8884112207342344,0.33640552995391704,0.44905273937532003,217.0,0.33640552995391704,sp_055_thresh_merge_85
0,0.0,0.9333333333333333,0.4803921568627451,0.6343042071197411,204.0,0.4792626728110599,sp_055_thresh_merge_90
1,1.0,0.05357142857142857,0.46153846153846156,0.09599999999999999,13.0,0.4792626728110599,sp_055_thresh_merge_90
2,accuracy,0.4792626728110599,0.4792626728110599,0.4792626728110599,0.4792626728110599,0.4792626728110599,sp_055_thresh_merge_90
3,macro avg,0.493452380952381,0.4709653092006033,0.36515210355987054,217.0,0.4792626728110599,sp_055_thresh_merge_90
4,weighted avg,0.880628703094141,0.4792626728110599,0.6020555679835353,217.0,0.4792626728110599,sp_055_thresh_merge_90
0,0.0,0.9395973154362416,0.6862745098039216,0.7932011331444759,204.0,0.663594470046083,sp_055_thresh_merge_95
1,1.0,0.058823529411764705,0.3076923076923077,0.09876543209876543,13.0,0.663594470046083,sp_055_thresh_merge_95
2,accuracy,0.663594470046083,0.663594470046083,0.663594470046083,0.663594470046083,0.663594470046083,sp_055_thresh_merge_95
3,macro avg,0.49921042242400315,0.49698340874811464,0.4459832826216207,217.0,0.663594470046083,sp_055_thresh_merge_95
4,weighted avg,0.8868320655822406,0.663594470046083,0.7515989943721522,217.0,0.663594470046083,sp_055_thresh_merge_95
0,0.0,0.9090909090909091,0.09803921568627451,0.17699115044247787,204.0,0.14285714285714285,sp_05_thresh_merge_50
1,1.0,0.05641025641025641,0.8461538461538461,0.10576923076923077,13.0,0.14285714285714285,sp_05_thresh_merge_50
2,accuracy,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,sp_05_thresh_merge_50
3,macro avg,0.48275058275058275,0.4720965309200603,0.14138019060585433,217.0,0.14285714285714285,sp_05_thresh_merge_50
4,weighted avg,0.8580086580086579,0.14285714285714285,0.172724399494311,217.0,0.14285714285714285,sp_05_thresh_merge_50
0,0.0,0.9210526315789473,0.1715686274509804,0.2892561983471074,204.0,0.2073732718894009,sp_05_thresh_merge_55
1,1.0,0.055865921787709494,0.7692307692307693,0.10416666666666666,13.0,0.2073732718894009,sp_05_thresh_merge_55
2,accuracy,0.2073732718894009,0.2073732718894009,0.2073732718894009,0.2073732718894009,0.2073732718894009,sp_05_thresh_merge_55
3,macro avg,0.48845927668332845,0.4703996983408748,0.19671143250688705,217.0,0.2073732718894009,sp_05_thresh_merge_55
4,weighted avg,0.869221169702053,0.2073732718894009,0.278167885389293,217.0,0.2073732718894009,sp_05_thresh_merge_55
0,0.0,0.9183673469387755,0.22058823529411764,0.3557312252964427,204.0,0.2488479262672811,sp_05_thresh_merge_60
1,1.0,0.05357142857142857,0.6923076923076923,0.09944751381215469,13.0,0.2488479262672811,sp_05_thresh_merge_60
2,accuracy,0.2488479262672811,0.2488479262672811,0.2488479262672811,0.2488479262672811,0.2488479262672811,sp_05_thresh_merge_60
3,macro avg,0.48596938775510207,0.45644796380090497,0.2275893695542987,217.0,0.2488479262672811,sp_05_thresh_merge_60
4,weighted avg,0.8665592965296719,0.2488479262672811,0.3403778232259554,217.0,0.2488479262672811,sp_05_thresh_merge_60
0,0.0,0.9333333333333333,0.27450980392156865,0.42424242424242425,204.0,0.2995391705069124,sp_05_thresh_merge_65
1,1.0,0.05732484076433121,0.6923076923076923,0.10588235294117647,13.0,0.2995391705069124,sp_05_thresh_merge_65
2,accuracy,0.2995391705069124,0.2995391705069124,0.2995391705069124,0.2995391705069124,0.2995391705069124,sp_05_thresh_merge_65
3,macro avg,0.4953290870488323,0.48340874811463047,0.26506238859180037,217.0,0.2995391705069124,sp_05_thresh_merge_65
4,weighted avg,0.8808535618891075,0.2995391705069124,0.4051701619064048,217.0,0.2995391705069124,sp_05_thresh_merge_65
0,0.0,0.9512195121951219,0.38235294117647056,0.5454545454545454,204.0,0.4009216589861751,sp_05_thresh_merge_70
1,1.0,0.06666666666666667,0.6923076923076923,0.12162162162162161,13.0,0.4009216589861751,sp_05_thresh_merge_70
2,accuracy,0.4009216589861751,0.4009216589861751,0.4009216589861751,0.4009216589861751,0.4009216589861751,sp_05_thresh_merge_70
3,macro avg,0.5089430894308943,0.5373303167420814,0.3335380835380835,217.0,0.4009216589861751,sp_05_thresh_merge_70
4,weighted avg,0.8982278670712974,0.4009216589861751,0.5200636329668588,217.0,0.4009216589861751,sp_05_thresh_merge_70
0,0.0,0.9545454545454546,0.5147058823529411,0.6687898089171974,204.0,0.5207373271889401,sp_05_thresh_merge_75
1,1.0,0.07476635514018691,0.6153846153846154,0.13333333333333333,13.0,0.5207373271889401,sp_05_thresh_merge_75
2,accuracy,0.5207373271889401,0.5207373271889401,0.5207373271889401,0.5207373271889401,0.5207373271889401,sp_05_thresh_merge_75
3,macro avg,0.5146559048428208,0.5650452488687783,0.40106157112526536,217.0,0.5207373271889401,sp_05_thresh_merge_75
4,weighted avg,0.9018397942124201,0.5207373271889401,0.6367117712094084,217.0,0.5207373271889401,sp_05_thresh_merge_75
0,0.0,0.9545454545454546,0.6176470588235294,0.75,204.0,0.6129032258064516,sp_05_thresh_merge_80
1,1.0,0.08235294117647059,0.5384615384615384,0.14285714285714285,13.0,0.6129032258064516,sp_05_thresh_merge_80
2,accuracy,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,0.6129032258064516,sp_05_thresh_merge_80
3,macro avg,0.5184491978609626,0.5780542986425339,0.4464285714285714,217.0,0.6129032258064516,sp_05_thresh_merge_80
4,weighted avg,0.9022942901500777,0.6129032258064516,0.7136273864384464,217.0,0.6129032258064516,sp_05_thresh_merge_80
