,stat,precision,recall,f1-score,support,model_accuracy,model
2,accuracy,0.911627907,0.911627907,0.911627907,0.911627907,0.911627907,sp_08_thresh_merge_50
3,macro avg,0.549937186,0.609203297,0.563614998,215,0.911627907,sp_08_thresh_merge_50
4,weighted avg,0.947204043,0.911627907,0.927941012,215,0.911627907,sp_08_thresh_merge_50
0,0,0.12,0.428571429,0.1875,7,0.879069767,sp_08_thresh_merge_55
1,1,0.978947368,0.894230769,0.934673367,208,0.879069767,sp_08_thresh_merge_55
2,accuracy,0.879069767,0.879069767,0.879069767,0.879069767,0.879069767,sp_08_thresh_merge_55
3,macro avg,0.549473684,0.661401099,0.561086683,215,0.879069767,sp_08_thresh_merge_55
4,weighted avg,0.95098164,0.879069767,0.910346792,215,0.879069767,sp_08_thresh_merge_55
0,0,0.078947368,0.428571429,0.133333333,7,0.818604651,sp_08_thresh_merge_60
1,1,0.97740113,0.831730769,0.898701299,208,0.818604651,sp_08_thresh_merge_60
2,accuracy,0.818604651,0.818604651,0.818604651,0.818604651,0.818604651,sp_08_thresh_merge_60
3,macro avg,0.528174249,0.630151099,0.516017316,215,0.818604651,sp_08_thresh_merge_60
4,weighted avg,0.948149147,0.818604651,0.873782342,215,0.818604651,sp_08_thresh_merge_60
0,0,0.06,0.428571429,0.105263158,7,0.762790698,sp_08_thresh_merge_65
1,1,0.975757576,0.774038462,0.863270777,208,0.762790698,sp_08_thresh_merge_65
2,accuracy,0.762790698,0.762790698,0.762790698,0.762790698,0.762790698,sp_08_thresh_merge_65
3,macro avg,0.517878788,0.601304945,0.484266968,215,0.762790698,sp_08_thresh_merge_65
4,weighted avg,0.945942213,0.762790698,0.83859146,215,0.762790698,sp_08_thresh_merge_65
0,0,0.065789474,0.714285714,0.120481928,7,0.660465116,sp_08_thresh_merge_70
1,1,0.985611511,0.658653846,0.78962536,208,0.660465116,sp_08_thresh_merge_70
2,accuracy,0.660465116,0.660465116,0.660465116,0.660465116,0.660465116,sp_08_thresh_merge_70
3,macro avg,0.525700492,0.68646978,0.455053644,215,0.660465116,sp_08_thresh_merge_70
4,weighted avg,0.955663817,0.660465116,0.767839295,215,0.660465116,sp_08_thresh_merge_70
0,0,0.070707071,1,0.132075472,7,0.572093023,sp_08_thresh_merge_75
1,1,1,0.557692308,0.716049383,208,0.572093023,sp_08_thresh_merge_75
2,accuracy,0.572093023,0.572093023,0.572093023,0.572093023,0.572093023,sp_08_thresh_merge_75
3,macro avg,0.535353535,0.778846154,0.424062427,215,0.572093023,sp_08_thresh_merge_75
4,weighted avg,0.969743951,0.572093023,0.697036279,215,0.572093023,sp_08_thresh_merge_75
0,0,0.053435115,1,0.101449275,7,0.423255814,sp_08_thresh_merge_80
1,1,1,0.403846154,0.575342466,208,0.423255814,sp_08_thresh_merge_80
2,accuracy,0.423255814,0.423255814,0.423255814,0.423255814,0.423255814,sp_08_thresh_merge_80
3,macro avg,0.526717557,0.701923077,0.338395871,215,0.423255814,sp_08_thresh_merge_80
4,weighted avg,0.969181608,0.423255814,0.559913385,215,0.423255814,sp_08_thresh_merge_80
0,0,0.039772727,1,0.076502732,7,0.213953488,sp_08_thresh_merge_85
1,1,1,0.1875,0.315789474,208,0.213953488,sp_08_thresh_merge_85
2,accuracy,0.213953488,0.213953488,0.213953488,0.213953488,0.213953488,sp_08_thresh_merge_85
3,macro avg,0.519886364,0.59375,0.196146103,215,0.213953488,sp_08_thresh_merge_85
4,weighted avg,0.968736786,0.213953488,0.307998743,215,0.213953488,sp_08_thresh_merge_85
0,0,0.035175879,1,0.067961165,7,0.106976744,sp_08_thresh_merge_90
1,1,1,0.076923077,0.142857143,208,0.106976744,sp_08_thresh_merge_90
2,accuracy,0.106976744,0.106976744,0.106976744,0.106976744,0.106976744,sp_08_thresh_merge_90
3,macro avg,0.51758794,0.538461538,0.105409154,215,0.106976744,sp_08_thresh_merge_90
4,weighted avg,0.968587122,0.106976744,0.140418669,215,0.106976744,sp_08_thresh_merge_90
0,0,0.03271028,1,0.063348416,7,0.037209302,sp_08_thresh_merge_95
1,1,1,0.004807692,0.009569378,208,0.037209302,sp_08_thresh_merge_95
2,accuracy,0.037209302,0.037209302,0.037209302,0.037209302,0.037209302,sp_08_thresh_merge_95
3,macro avg,0.51635514,0.502403846,0.036458897,215,0.037209302,sp_08_thresh_merge_95
4,weighted avg,0.968506846,0.037209302,0.011320323,215,0.037209302,sp_08_thresh_merge_95
0,0,0.12,0.428571429,0.1875,7,0.879069767,sp_09_thresh_merge_50
1,1,0.978947368,0.894230769,0.934673367,208,0.879069767,sp_09_thresh_merge_50
2,accuracy,0.879069767,0.879069767,0.879069767,0.879069767,0.879069767,sp_09_thresh_merge_50
3,macro avg,0.549473684,0.661401099,0.561086683,215,0.879069767,sp_09_thresh_merge_50
4,weighted avg,0.95098164,0.879069767,0.910346792,215,0.879069767,sp_09_thresh_merge_50
0,0,0.078947368,0.428571429,0.133333333,7,0.818604651,sp_09_thresh_merge_55
1,1,0.97740113,0.831730769,0.898701299,208,0.818604651,sp_09_thresh_merge_55
2,accuracy,0.818604651,0.818604651,0.818604651,0.818604651,0.818604651,sp_09_thresh_merge_55
3,macro avg,0.528174249,0.630151099,0.516017316,215,0.818604651,sp_09_thresh_merge_55
4,weighted avg,0.948149147,0.818604651,0.873782342,215,0.818604651,sp_09_thresh_merge_55
0,0,0.06,0.428571429,0.105263158,7,0.762790698,sp_09_thresh_merge_60
1,1,0.975757576,0.774038462,0.863270777,208,0.762790698,sp_09_thresh_merge_60
2,accuracy,0.762790698,0.762790698,0.762790698,0.762790698,0.762790698,sp_09_thresh_merge_60
3,macro avg,0.517878788,0.601304945,0.484266968,215,0.762790698,sp_09_thresh_merge_60
4,weighted avg,0.945942213,0.762790698,0.83859146,215,0.762790698,sp_09_thresh_merge_60
0,0,0.093333333,1,0.170731707,7,0.68372093,sp_09_thresh_merge_65
1,1,1,0.673076923,0.804597701,208,0.68372093,sp_09_thresh_merge_65
2,accuracy,0.68372093,0.68372093,0.68372093,0.68372093,0.68372093,sp_09_thresh_merge_65
3,macro avg,0.546666667,0.836538462,0.487664704,215,0.68372093,sp_09_thresh_merge_65
4,weighted avg,0.97048062,0.68372093,0.783960204,215,0.68372093,sp_09_thresh_merge_65
0,0,0.066666667,1,0.125,7,0.544186047,sp_09_thresh_merge_70
1,1,1,0.528846154,0.691823899,208,0.544186047,sp_09_thresh_merge_70
2,accuracy,0.544186047,0.544186047,0.544186047,0.544186047,0.544186047,sp_09_thresh_merge_70
3,macro avg,0.533333333,0.764423077,0.40841195,215,0.544186047,sp_09_thresh_merge_70
4,weighted avg,0.969612403,0.544186047,0.673369168,215,0.544186047,sp_09_thresh_merge_70
0,0,0.050724638,1,0.096551724,7,0.390697674,sp_09_thresh_merge_75
1,1,1,0.370192308,0.540350877,208,0.390697674,sp_09_thresh_merge_75
2,accuracy,0.390697674,0.390697674,0.390697674,0.390697674,0.390697674,sp_09_thresh_merge_75
3,macro avg,0.525362319,0.685096154,0.318451301,215,0.390697674,sp_09_thresh_merge_75
4,weighted avg,0.96909336,0.390697674,0.525901602,215,0.390697674,sp_09_thresh_merge_75
0,0,0.037234043,1,0.071794872,7,0.158139535,sp_09_thresh_merge_80
1,1,1,0.129807692,0.229787234,208,0.158139535,sp_09_thresh_merge_80
2,accuracy,0.158139535,0.158139535,0.158139535,0.158139535,0.158139535,sp_09_thresh_merge_80
3,macro avg,0.518617021,0.564903846,0.150791053,215,0.158139535,sp_09_thresh_merge_80
4,weighted avg,0.968654132,0.158139535,0.224643297,215,0.158139535,sp_09_thresh_merge_80
0,0,0.033980583,1,0.0657277,7,0.074418605,sp_09_thresh_merge_85
1,1,1,0.043269231,0.082949309,208,0.074418605,sp_09_thresh_merge_85
2,accuracy,0.074418605,0.074418605,0.074418605,0.074418605,0.074418605,sp_09_thresh_merge_85
3,macro avg,0.516990291,0.521634615,0.074338504,215,0.074418605,sp_09_thresh_merge_85
4,weighted avg,0.968548205,0.074418605,0.082388605,215,0.074418605,sp_09_thresh_merge_85
0,0,0.03255814,1,0.063063063,7,0.03255814,sp_09_thresh_merge_90
1,1,0,0,0,208,0.03255814,sp_09_thresh_merge_90
2,accuracy,0.03255814,0.03255814,0.03255814,0.03255814,0.03255814,sp_09_thresh_merge_90
3,macro avg,0.01627907,0.5,0.031531532,215,0.03255814,sp_09_thresh_merge_90
4,weighted avg,0.001060032,0.03255814,0.002053216,215,0.03255814,sp_09_thresh_merge_90
0,0,0.03255814,1,0.063063063,7,0.03255814,sp_09_thresh_merge_95
1,1,0,0,0,208,0.03255814,sp_09_thresh_merge_95
2,accuracy,0.03255814,0.03255814,0.03255814,0.03255814,0.03255814,sp_09_thresh_merge_95
3,macro avg,0.01627907,0.5,0.031531532,215,0.03255814,sp_09_thresh_merge_95
4,weighted avg,0.001060032,0.03255814,0.002053216,215,0.03255814,sp_09_thresh_merge_95
0,0,0,0,0,7,0.962790698,sp_65_thresh_merge_50
1,1,0.96728972,0.995192308,0.981042654,208,0.962790698,sp_65_thresh_merge_50
2,accuracy,0.962790698,0.962790698,0.962790698,0.962790698,0.962790698,sp_65_thresh_merge_50
3,macro avg,0.48364486,0.497596154,0.490521327,215,0.962790698,sp_65_thresh_merge_50
4,weighted avg,0.935796566,0.962790698,0.94910173,215,0.962790698,sp_65_thresh_merge_50
0,0,0.166666667,0.142857143,0.153846154,7,0.948837209,sp_65_thresh_merge_55
1,1,0.971291866,0.975961538,0.973621103,208,0.948837209,sp_65_thresh_merge_55
2,accuracy,0.948837209,0.948837209,0.948837209,0.948837209,0.948837209,sp_65_thresh_merge_55
3,macro avg,0.568979266,0.559409341,0.563733628,215,0.948837209,sp_65_thresh_merge_55
4,weighted avg,0.945094767,0.948837209,0.946930756,215,0.948837209,sp_65_thresh_merge_55
0,0,0.125,0.142857143,0.133333333,7,0.939534884,sp_65_thresh_merge_60
1,1,0.971014493,0.966346154,0.968674699,208,0.939534884,sp_65_thresh_merge_60
2,accuracy,0.939534884,0.939534884,0.939534884,0.939534884,0.939534884,sp_65_thresh_merge_60
3,macro avg,0.548007246,0.554601648,0.551004016,215,0.939534884,sp_65_thresh_merge_60
4,weighted avg,0.943469835,0.939534884,0.941477538,215,0.939534884,sp_65_thresh_merge_60
0,0,0.153846154,0.285714286,0.2,7,0.925581395,sp_65_thresh_merge_65
1,1,0.975247525,0.947115385,0.96097561,208,0.925581395,sp_65_thresh_merge_65
2,accuracy,0.925581395,0.925581395,0.925581395,0.925581395,0.925581395,sp_65_thresh_merge_65
3,macro avg,0.564546839,0.616414835,0.580487805,215,0.925581395,sp_65_thresh_merge_65
4,weighted avg,0.948504224,0.925581395,0.93619966,215,0.925581395,sp_65_thresh_merge_65
0,0,0.136363636,0.428571429,0.206896552,7,0.893023256,sp_65_thresh_merge_70
1,1,0.979274611,0.908653846,0.942643392,208,0.893023256,sp_65_thresh_merge_70
2,accuracy,0.893023256,0.893023256,0.893023256,0.893023256,0.893023256,sp_65_thresh_merge_70
3,macro avg,0.557819124,0.668612637,0.574769972,215,0.893023256,sp_65_thresh_merge_70
4,weighted avg,0.951830998,0.893023256,0.918688843,215,0.893023256,sp_65_thresh_merge_70
0,0,0.090909091,0.428571429,0.15,7,0.841860465,sp_65_thresh_merge_75
1,1,0.978021978,0.855769231,0.912820513,208,0.841860465,sp_65_thresh_merge_75
2,accuracy,0.841860465,0.841860465,0.841860465,0.841860465,0.841860465,sp_65_thresh_merge_75
3,macro avg,0.534465534,0.64217033,0.531410256,215,0.841860465,sp_65_thresh_merge_75
4,weighted avg,0.949139233,0.841860465,0.887984496,215,0.841860465,sp_65_thresh_merge_75
0,0,0.070175439,0.571428571,0.125,7,0.739534884,sp_65_thresh_merge_80
1,1,0.981012658,0.745192308,0.846994536,208,0.739534884,sp_65_thresh_merge_80
2,accuracy,0.739534884,0.739534884,0.739534884,0.739534884,0.739534884,sp_65_thresh_merge_80
3,macro avg,0.525594048,0.65831044,0.485997268,215,0.739534884,sp_65_thresh_merge_80
4,weighted avg,0.951357493,0.739534884,0.823487737,215,0.739534884,sp_65_thresh_merge_80
0,0,0.072289157,0.857142857,0.133333333,7,0.637209302,sp_65_thresh_merge_85
1,1,0.992424242,0.629807692,0.770588235,208,0.637209302,sp_65_thresh_merge_85
2,accuracy,0.637209302,0.637209302,0.637209302,0.637209302,0.637209302,sp_65_thresh_merge_85
3,macro avg,0.5323567,0.743475275,0.451960784,215,0.637209302,sp_65_thresh_merge_85
4,weighted avg,0.962466356,0.637209302,0.749840401,215,0.637209302,sp_65_thresh_merge_85
0,0,0.058823529,1,0.111111111,7,0.479069767,sp_65_thresh_merge_90
1,1,1,0.461538462,0.631578947,208,0.479069767,sp_65_thresh_merge_90
2,accuracy,0.479069767,0.479069767,0.479069767,0.479069767,0.479069767,sp_65_thresh_merge_90
3,macro avg,0.529411765,0.730769231,0.371345029,215,0.479069767,sp_65_thresh_merge_90
4,weighted avg,0.969357045,0.479069767,0.614633483,215,0.479069767,sp_65_thresh_merge_90
0,0,0.042682927,1,0.081871345,7,0.269767442,sp_65_thresh_merge_95
1,1,1,0.245192308,0.393822394,208,0.269767442,sp_65_thresh_merge_95
2,accuracy,0.269767442,0.269767442,0.269767442,0.269767442,0.269767442,sp_65_thresh_merge_95
3,macro avg,0.521341463,0.622596154,0.237846869,215,0.269767442,sp_65_thresh_merge_95
4,weighted avg,0.968831537,0.269767442,0.383665848,215,0.269767442,sp_65_thresh_merge_95
